uid,variant,temp,model,modality,file,strict,strict_reason,rescued,rescued_reason,schema_status
85a846ff,2,0.5,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/85a846ff_v2_t0_5.json,0.0,"[{'action': 'find', 'selector': 'input[name*=account i]', 'description': 'Find account input field'}, {'action': 'type', 'text': '{ACCOUNT_NUMBER}', 'description': 'Enter account number'}, {'action': 'find', 'selector': 'input[name*=amount i], input[type=number]', 'description': 'Find amount input field'}, {'action': 'type', 'text': '{AMOUNT}', 'description': 'Enter amount'}, {'action': 'find', 'selector': 'textarea[name*=memo i]', 'description': 'Find memo text area'}, {'action': 'type', 'text': '{MEMO}', 'description': 'Enter memo details'}, {'action': 'find', 'selector': 'button:has-text(""post"" i), button:has-text(""save"" i)', 'description': 'Find post/save button'}, {'action': 'click', 'description': 'Click post/save button to submit record'}] is not valid under any of the given schemas",0.0,"[{'action': 'find', 'selector': 'input[name*=account i]', 'description': 'Find account input field'}, {'action': 'type', 'text': '{ACCOUNT_NUMBER}', 'description': 'Enter account number'}, {'action': 'find', 'selector': 'input[name*=amount i], input[type=number]', 'description': 'Find amount input field'}, {'action': 'type', 'text': '{AMOUNT}', 'description': 'Enter amount'}, {'action': 'find', 'selector': 'textarea[name*=memo i]', 'description': 'Find memo text area'}, {'action': 'type', 'text': '{MEMO}', 'description': 'Enter memo details'}, {'action': 'find', 'selector': 'button:has-text(""post"" i), button:has-text(""save"" i)', 'description': 'Find post/save button'}, {'action': 'click', 'description': 'Click post/save button to submit record'}] is not valid under any of the given schemas",fail
47817359,2,0.0,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/47817359_v2_t0_0.json,0.0,"[{'action': 'find', 'selector': 'input[name*=account i]', 'description': 'Find account input field'}, {'action': 'type', 'value': '{ACCOUNT_NUMBER}', 'description': 'Enter account number'}, {'action': 'find', 'selector': 'input[name*=amount i], input[type=number]', 'description': 'Find amount input field'}, {'action': 'type', 'value': '{TRANSACTION_AMOUNT}', 'description': 'Enter transaction amount'}, {'action': 'find', 'selector': 'textarea[name*=memo i]', 'description': 'Find memo text area'}, {'action': 'type', 'value': '{TRANSACTION_DESCRIPTION}', 'description': 'Enter transaction description/memo'}, {'action': 'find', 'selector': 'button:has-text(""post"" i), button:has-text(""save"" i)', 'description': 'Find post/save button'}, {'action': 'click', 'description': 'Click post/save button to record transaction'}] is not valid under any of the given schemas",0.0,"[{'action': 'find', 'selector': 'input[name*=account i]', 'description': 'Find account input field'}, {'action': 'type', 'value': '{ACCOUNT_NUMBER}', 'description': 'Enter account number'}, {'action': 'find', 'selector': 'input[name*=amount i], input[type=number]', 'description': 'Find amount input field'}, {'action': 'type', 'value': '{TRANSACTION_AMOUNT}', 'description': 'Enter transaction amount'}, {'action': 'find', 'selector': 'textarea[name*=memo i]', 'description': 'Find memo text area'}, {'action': 'type', 'value': '{TRANSACTION_DESCRIPTION}', 'description': 'Enter transaction description/memo'}, {'action': 'find', 'selector': 'button:has-text(""post"" i), button:has-text(""save"" i)', 'description': 'Find post/save button'}, {'action': 'click', 'description': 'Click post/save button to record transaction'}] is not valid under any of the given schemas",fail
8cc4a9e1,2,0.5,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/8cc4a9e1_v2_t0_5.json,0.0,"[{'action': 'find', 'selector': 'input[name*=space i], input[placeholder*=space i]', 'description': 'Find input field for entering space/volume'}, {'action': 'type', 'text': '1000', 'description': 'Enter sample space/volume value'}, {'action': 'find', 'selector': 'input[name*=charge i]', 'description': 'Find input field for entering charge rate'}, {'action': 'type', 'text': '5.50', 'description': 'Enter sample charge rate'}, {'action': 'click', 'selector': 'button:has-text(""calculate"" i), button:has-text(""compute"" i)', 'description': 'Click calculate/compute button'}, {'action': 'read', 'selector': 'output, #result, .total', 'description': 'Read calculated result'}, {'action': 'click', 'selector': 'button:has-text(""save"" i)', 'description': 'Click save button to store result'}] is not valid under any of the given schemas",0.0,"[{'action': 'find', 'selector': 'input[name*=space i], input[placeholder*=space i]', 'description': 'Find input field for entering space/volume'}, {'action': 'type', 'text': '1000', 'description': 'Enter sample space/volume value'}, {'action': 'find', 'selector': 'input[name*=charge i]', 'description': 'Find input field for entering charge rate'}, {'action': 'type', 'text': '5.50', 'description': 'Enter sample charge rate'}, {'action': 'click', 'selector': 'button:has-text(""calculate"" i), button:has-text(""compute"" i)', 'description': 'Click calculate/compute button'}, {'action': 'read', 'selector': 'output, #result, .total', 'description': 'Read calculated result'}, {'action': 'click', 'selector': 'button:has-text(""save"" i)', 'description': 'Click save button to store result'}] is not valid under any of the given schemas",fail
ab599408,2,0.5,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/ab599408_v2_t0_5.json,0.0,"[{'action': 'find', 'selector': 'input[placeholder*=search i]', 'human_step': 'Locate the search input field'}, {'action': 'type', 'text': 'medical supplies', 'human_step': ""Enter 'medical supplies' in the search field""}, {'action': 'find', 'selector': 'button:has-text(""add item"" i)', 'human_step': ""Find the 'Add Item' button""}, {'action': 'click', 'human_step': ""Click the 'Add Item' button to add supplies to the order""}, {'action': 'find', 'selector': 'input[name*=quantity i]', 'human_step': 'Locate the quantity input field'}, {'action': 'type', 'text': '10', 'human_step': 'Enter a quantity of 10'}, {'action': 'find', 'selector': 'button:has-text(""order"" i), button:has-text(""submit"" i)', 'human_step': ""Find the 'Order' or 'Submit' button""}, {'action': 'click', 'human_step': 'Click the button to submit the order'}] is not valid under any of the given schemas",0.0,"[{'action': 'find', 'selector': 'input[placeholder*=search i]', 'human_step': 'Locate the search input field'}, {'action': 'type', 'text': 'medical supplies', 'human_step': ""Enter 'medical supplies' in the search field""}, {'action': 'find', 'selector': 'button:has-text(""add item"" i)', 'human_step': ""Find the 'Add Item' button""}, {'action': 'click', 'human_step': ""Click the 'Add Item' button to add supplies to the order""}, {'action': 'find', 'selector': 'input[name*=quantity i]', 'human_step': 'Locate the quantity input field'}, {'action': 'type', 'text': '10', 'human_step': 'Enter a quantity of 10'}, {'action': 'find', 'selector': 'button:has-text(""order"" i), button:has-text(""submit"" i)', 'human_step': ""Find the 'Order' or 'Submit' button""}, {'action': 'click', 'human_step': 'Click the button to submit the order'}] is not valid under any of the given schemas",fail
0dd1e9ca,2,0.0,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/0dd1e9ca_v2_t0_0.json,0.0,"[{'action': 'click', 'selector': 'select[name*=report i]', 'value': None}, {'action': 'select', 'selector': 'select[name*=report i]', 'value': 'Executive Summary'}, {'action': 'click', 'selector': 'button:has-text(""generate"" i)', 'value': None}, {'action': 'wait', 'selector': None, 'value': 5000}, {'action': 'click', 'selector': 'button:has-text(""export"" i)', 'value': None}, {'action': 'click', 'selector': 'a:has-text(""download"" i)', 'value': None}] is not valid under any of the given schemas",0.0,"[{'action': 'click', 'selector': 'select[name*=report i]', 'value': None}, {'action': 'select', 'selector': 'select[name*=report i]', 'value': 'Executive Summary'}, {'action': 'click', 'selector': 'button:has-text(""generate"" i)', 'value': None}, {'action': 'wait', 'selector': None, 'value': 5000}, {'action': 'click', 'selector': 'button:has-text(""export"" i)', 'value': None}, {'action': 'click', 'selector': 'a:has-text(""download"" i)', 'value': None}] is not valid under any of the given schemas",fail
8cc4a9e1,2,0.0,gpt-4o,GUI,openai/gpt-4o/8cc4a9e1_v2_t0_0.json,0.0,{'error': 'unable'} is not valid under any of the given schemas,0.0,{'error': 'unable'} is not valid under any of the given schemas,fail
ab599408,2,0.0,gpt-4o,GUI,openai/gpt-4o/ab599408_v2_t0_0.json,0.0,{'error': 'unable'} is not valid under any of the given schemas,0.0,{'error': 'unable'} is not valid under any of the given schemas,fail
85a846ff,2,0.0,gpt-4o,GUI,openai/gpt-4o/85a846ff_v2_t0_0.json,0.0,{'error': 'unable'} is not valid under any of the given schemas,0.0,{'error': 'unable'} is not valid under any of the given schemas,fail
0dd1e9ca,2,0.5,gpt-4o,GUI,openai/gpt-4o/0dd1e9ca_v2_t0_5.json,0.0,"{'actions': [{'action': 'select', 'selector': 'select[name*=report i]', 'option': 'summary'}, {'action': 'click', 'selector': 'button:has-text(""generate"" i)'}, {'action': 'click', 'selector': 'button:has-text(""export"" i)'}, {'action': 'click', 'selector': 'a:has-text(""download"" i)'}]} is not valid under any of the given schemas",0.0,"{'actions': [{'action': 'select', 'selector': 'select[name*=report i]', 'option': 'summary'}, {'action': 'click', 'selector': 'button:has-text(""generate"" i)'}, {'action': 'click', 'selector': 'button:has-text(""export"" i)'}, {'action': 'click', 'selector': 'a:has-text(""download"" i)'}]} is not valid under any of the given schemas",fail
85a846ff,2,0.5,gpt-4o,GUI,openai/gpt-4o/85a846ff_v2_t0_5.json,0.0,{'error': 'unable'} is not valid under any of the given schemas,0.0,{'error': 'unable'} is not valid under any of the given schemas,fail
47817359,2,0.0,gpt-4o,GUI,openai/gpt-4o/47817359_v2_t0_0.json,0.0,"{'actions': [{'action': 'querySelector', 'selector': 'input[name*=account i]'}, {'action': 'type', 'text': 'Account Information'}, {'action': 'querySelector', 'selector': 'input[name*=amount i], input[type=number]'}, {'action': 'type', 'text': '1000'}, {'action': 'querySelector', 'selector': 'textarea[name*=memo i]'}, {'action': 'type', 'text': 'Transaction Memo'}, {'action': 'querySelector', 'selector': 'button:has-text(""post"" i), button:has-text(""save"" i)'}, {'action': 'click'}]} is not valid under any of the given schemas",0.0,"{'actions': [{'action': 'querySelector', 'selector': 'input[name*=account i]'}, {'action': 'type', 'text': 'Account Information'}, {'action': 'querySelector', 'selector': 'input[name*=amount i], input[type=number]'}, {'action': 'type', 'text': '1000'}, {'action': 'querySelector', 'selector': 'textarea[name*=memo i]'}, {'action': 'type', 'text': 'Transaction Memo'}, {'action': 'querySelector', 'selector': 'button:has-text(""post"" i), button:has-text(""save"" i)'}, {'action': 'click'}]} is not valid under any of the given schemas",fail
bbf22c00,2,0.5,gpt-4o,GUI,openai/gpt-4o/bbf22c00_v2_t0_5.json,0.0,"['table:has-text(""order"" i) >> tr >> input[type=checkbox]', 'table:has-text(""invoice"" i) >> tr >> input[type=checkbox]', 'button:has-text(""match"" i)', 'button:has-text(""record"" i)'] is not valid under any of the given schemas",0.0,"['table:has-text(""order"" i) >> tr >> input[type=checkbox]', 'table:has-text(""invoice"" i) >> tr >> input[type=checkbox]', 'button:has-text(""match"" i)', 'button:has-text(""record"" i)'] is not valid under any of the given schemas",fail
8cc4a9e1,2,0.5,gpt-4o,GUI,openai/gpt-4o/8cc4a9e1_v2_t0_5.json,0.0,{'error': 'unable'} is not valid under any of the given schemas,0.0,{'error': 'unable'} is not valid under any of the given schemas,fail
ab599408,2,0.5,gpt-4o,GUI,openai/gpt-4o/ab599408_v2_t0_5.json,0.0,{'error': 'unable'} is not valid under any of the given schemas,0.0,{'error': 'unable'} is not valid under any of the given schemas,fail
bbf22c00,2,0.0,gpt-4.1,GUI,openai/gpt-4-1/bbf22c00_v2_t0_0.json,0.0,"['table:has-text(""order"" i) >> tr >> input[type=checkbox]', 'table:has-text(""invoice"" i) >> tr >> input[type=checkbox]', 'button:has-text(""match"" i)', 'button:has-text(""record"" i)'] is not valid under any of the given schemas",0.0,"['table:has-text(""order"" i) >> tr >> input[type=checkbox]', 'table:has-text(""invoice"" i) >> tr >> input[type=checkbox]', 'button:has-text(""match"" i)', 'button:has-text(""record"" i)'] is not valid under any of the given schemas",fail
8cc4a9e1,2,0.0,gpt-4.1,GUI,openai/gpt-4-1/8cc4a9e1_v2_t0_0.json,0.0,"['input[name*=space i]', 'input[name*=charge i]', 'button:has-text(""calculate"" i)'] is not valid under any of the given schemas",0.0,"['input[name*=space i]', 'input[name*=charge i]', 'button:has-text(""calculate"" i)'] is not valid under any of the given schemas",fail
ab599408,2,0.0,gpt-4.1,GUI,openai/gpt-4-1/ab599408_v2_t0_0.json,0.0,"['input[placeholder*=search i]', 'button:has-text(""add item"" i)', 'input[name*=quantity i]', 'button:has-text(""order"" i), button:has-text(""submit"" i)'] is not valid under any of the given schemas",0.0,"['input[placeholder*=search i]', 'button:has-text(""add item"" i)', 'input[name*=quantity i]', 'button:has-text(""order"" i), button:has-text(""submit"" i)'] is not valid under any of the given schemas",fail
85a846ff,2,0.0,gpt-4.1,GUI,openai/gpt-4-1/85a846ff_v2_t0_0.json,0.0,"['input[name*=account i]', 'input[name*=amount i], input[type=number]', 'textarea[name*=memo i]', 'button:has-text(""post"" i), button:has-text(""save"" i)'] is not valid under any of the given schemas",0.0,"['input[name*=account i]', 'input[name*=amount i], input[type=number]', 'textarea[name*=memo i]', 'button:has-text(""post"" i), button:has-text(""save"" i)'] is not valid under any of the given schemas",fail
47817359,2,0.5,gpt-4.1,GUI,openai/gpt-4-1/47817359_v2_t0_5.json,0.0,"['input[name*=account i]', 'input[name*=amount i], input[type=number]', 'textarea[name*=memo i]', 'button:has-text(""post"" i), button:has-text(""save"" i)'] is not valid under any of the given schemas",0.0,"['input[name*=account i]', 'input[name*=amount i], input[type=number]', 'textarea[name*=memo i]', 'button:has-text(""post"" i), button:has-text(""save"" i)'] is not valid under any of the given schemas",fail
0dd1e9ca,2,0.5,gpt-4.1,GUI,openai/gpt-4-1/0dd1e9ca_v2_t0_5.json,0.0,"['select[name*=report i]', 'button:has-text(""generate"" i)', 'button:has-text(""export"" i)', 'a:has-text(""download"" i)'] is not valid under any of the given schemas",0.0,"['select[name*=report i]', 'button:has-text(""generate"" i)', 'button:has-text(""export"" i)', 'a:has-text(""download"" i)'] is not valid under any of the given schemas",fail
85a846ff,2,0.5,gpt-4.1,GUI,openai/gpt-4-1/85a846ff_v2_t0_5.json,0.0,"['input[name*=account i]', 'input[name*=amount i], input[type=number]', 'textarea[name*=memo i]', 'button:has-text(""post"" i), button:has-text(""save"" i)'] is not valid under any of the given schemas",0.0,"['input[name*=account i]', 'input[name*=amount i], input[type=number]', 'textarea[name*=memo i]', 'button:has-text(""post"" i), button:has-text(""save"" i)'] is not valid under any of the given schemas",fail
47817359,2,0.0,gpt-4.1,GUI,openai/gpt-4-1/47817359_v2_t0_0.json,0.0,"['input[name*=account i]', 'input[name*=amount i], input[type=number]', 'textarea[name*=memo i]', 'button:has-text(""post"" i), button:has-text(""save"" i)'] is not valid under any of the given schemas",0.0,"['input[name*=account i]', 'input[name*=amount i], input[type=number]', 'textarea[name*=memo i]', 'button:has-text(""post"" i), button:has-text(""save"" i)'] is not valid under any of the given schemas",fail
bbf22c00,2,0.5,gpt-4.1,GUI,openai/gpt-4-1/bbf22c00_v2_t0_5.json,0.0,"['table:has-text(""order"" i) >> tr >> input[type=checkbox]', 'table:has-text(""invoice"" i) >> tr >> input[type=checkbox]', 'button:has-text(""match"" i)', 'button:has-text(""record"" i)'] is not valid under any of the given schemas",0.0,"['table:has-text(""order"" i) >> tr >> input[type=checkbox]', 'table:has-text(""invoice"" i) >> tr >> input[type=checkbox]', 'button:has-text(""match"" i)', 'button:has-text(""record"" i)'] is not valid under any of the given schemas",fail
8cc4a9e1,2,0.5,gpt-4.1,GUI,openai/gpt-4-1/8cc4a9e1_v2_t0_5.json,0.0,"['input[name*=space i], input[placeholder*=space i]', 'input[name*=charge i]', 'button:has-text(""calculate"" i), button:has-text(""compute"" i)', 'button:has-text(""save"" i)'] is not valid under any of the given schemas",0.0,"['input[name*=space i], input[placeholder*=space i]', 'input[name*=charge i]', 'button:has-text(""calculate"" i), button:has-text(""compute"" i)', 'button:has-text(""save"" i)'] is not valid under any of the given schemas",fail
ab599408,2,0.5,gpt-4.1,GUI,openai/gpt-4-1/ab599408_v2_t0_5.json,0.0,"['input[placeholder*=search i]', 'button:has-text(""add item"" i)', 'input[name*=quantity i]', 'button:has-text(""order"" i), button:has-text(""submit"" i)'] is not valid under any of the given schemas",0.0,"['input[placeholder*=search i]', 'button:has-text(""add item"" i)', 'input[name*=quantity i]', 'button:has-text(""order"" i), button:has-text(""submit"" i)'] is not valid under any of the given schemas",fail
0dd1e9ca,2,0.0,gpt-4.1,GUI,openai/gpt-4-1/0dd1e9ca_v2_t0_0.json,0.0,"['select[name*=report i]', 'button:has-text(""generate"" i)', 'button:has-text(""export"" i)', 'a:has-text(""download"" i)'] is not valid under any of the given schemas",0.0,"['select[name*=report i]', 'button:has-text(""generate"" i)', 'button:has-text(""export"" i)', 'a:has-text(""download"" i)'] is not valid under any of the given schemas",fail
0dd1e9ca,2,0.5,gpt-4,GUI,openai/gpt-4/0dd1e9ca_v2_t0_5.json,0.0,"[{'action': 'run_script', 'parameters': {'javascript': ""document.querySelector('select[name*=report i]').value = 'standard';""}}, {'action': 'click', 'parameters': {'selector': 'button:has-text(""generate"" i)'}}, {'action': 'wait', 'parameters': {'timeout': 5000}}, {'action': 'click', 'parameters': {'selector': 'button:has-text(""export"" i)'}}, {'action': 'wait', 'parameters': {'timeout': 5000}}, {'action': 'click', 'parameters': {'selector': 'a:has-text(""download"" i)'}}] is not valid under any of the given schemas",0.0,"[{'action': 'run_script', 'parameters': {'javascript': ""document.querySelector('select[name*=report i]').value = 'standard';""}}, {'action': 'click', 'parameters': {'selector': 'button:has-text(""generate"" i)'}}, {'action': 'wait', 'parameters': {'timeout': 5000}}, {'action': 'click', 'parameters': {'selector': 'button:has-text(""export"" i)'}}, {'action': 'wait', 'parameters': {'timeout': 5000}}, {'action': 'click', 'parameters': {'selector': 'a:has-text(""download"" i)'}}] is not valid under any of the given schemas",fail
85a846ff,2,0.5,gpt-4,GUI,openai/gpt-4/85a846ff_v2_t0_5.json,0.0,"[{'selector': 'input[name*=account i]', 'action': 'fill', 'content': 'Medical Records'}, {'selector': 'input[name*=amount i], input[type=number]', 'action': 'fill', 'content': '1'}, {'selector': 'textarea[name*=memo i]', 'action': 'fill', 'content': 'Maintaining medical records, technical library and correspondence files'}, {'selector': 'button:has-text(""post"" i), button:has-text(""save"" i)', 'action': 'click'}] is not valid under any of the given schemas",0.0,"[{'selector': 'input[name*=account i]', 'action': 'fill', 'content': 'Medical Records'}, {'selector': 'input[name*=amount i], input[type=number]', 'action': 'fill', 'content': '1'}, {'selector': 'textarea[name*=memo i]', 'action': 'fill', 'content': 'Maintaining medical records, technical library and correspondence files'}, {'selector': 'button:has-text(""post"" i), button:has-text(""save"" i)', 'action': 'click'}] is not valid under any of the given schemas",fail
8cc4a9e1,2,0.5,gpt-4,GUI,openai/gpt-4/8cc4a9e1_v2_t0_5.json,0.0,"[{'action': 'fill', 'selectors': ['input[name*=space i], input[placeholder*=space i]'], 'value': '<space_available>'}, {'action': 'fill', 'selectors': ['input[name*=charge i]'], 'value': '<charge_amount>'}, {'action': 'click', 'selectors': ['button:has-text(""calculate"" i), button:has-text(""compute"" i)']}, {'action': 'click', 'selectors': ['button:has-text(""save"" i)']}] is not valid under any of the given schemas",0.0,"[{'action': 'fill', 'selectors': ['input[name*=space i], input[placeholder*=space i]'], 'value': '<space_available>'}, {'action': 'fill', 'selectors': ['input[name*=charge i]'], 'value': '<charge_amount>'}, {'action': 'click', 'selectors': ['button:has-text(""calculate"" i), button:has-text(""compute"" i)']}, {'action': 'click', 'selectors': ['button:has-text(""save"" i)']}] is not valid under any of the given schemas",fail
bbf22c00,2,0.0,gpt-4-turbo,GUI,openai/gpt-4-turbo/bbf22c00_v2_t0_0.json,0.0,{'error': 'unable'} is not valid under any of the given schemas,0.0,{'error': 'unable'} is not valid under any of the given schemas,fail
85a846ff,2,0.0,gpt-4-turbo,GUI,openai/gpt-4-turbo/85a846ff_v2_t0_0.json,0.0,{'error': 'unable'} is not valid under any of the given schemas,0.0,{'error': 'unable'} is not valid under any of the given schemas,fail
0dd1e9ca,2,0.5,gpt-4-turbo,GUI,openai/gpt-4-turbo/0dd1e9ca_v2_t0_5.json,0.0,{'error': 'unable'} is not valid under any of the given schemas,0.0,{'error': 'unable'} is not valid under any of the given schemas,fail
85a846ff,2,0.5,gpt-4-turbo,GUI,openai/gpt-4-turbo/85a846ff_v2_t0_5.json,0.0,{'error': 'unable'} is not valid under any of the given schemas,0.0,{'error': 'unable'} is not valid under any of the given schemas,fail
bbf22c00,2,0.5,gpt-4-turbo,GUI,openai/gpt-4-turbo/bbf22c00_v2_t0_5.json,0.0,{'error': 'unable'} is not valid under any of the given schemas,0.0,{'error': 'unable'} is not valid under any of the given schemas,fail
0dd1e9ca,2,0.0,gpt-4-turbo,GUI,openai/gpt-4-turbo/0dd1e9ca_v2_t0_0.json,0.0,{'error': 'unable'} is not valid under any of the given schemas,0.0,{'error': 'unable'} is not valid under any of the given schemas,fail
bbf22c00,2,0.0,gpt-3.5-turbo,GUI,openai/gpt-3.5-turbo/bbf22c00_v2_t0_0.json,0.0,{'error': 'unable'} is not valid under any of the given schemas,0.0,{'error': 'unable'} is not valid under any of the given schemas,fail
8cc4a9e1,2,0.0,gpt-3.5-turbo,GUI,openai/gpt-3.5-turbo/8cc4a9e1_v2_t0_0.json,0.0,{'error': 'unable'} is not valid under any of the given schemas,0.0,{'error': 'unable'} is not valid under any of the given schemas,fail
ab599408,2,0.0,gpt-3.5-turbo,GUI,openai/gpt-3.5-turbo/ab599408_v2_t0_0.json,0.0,no parsable JSON,0.0,no parsable JSON,fail
85a846ff,2,0.0,gpt-3.5-turbo,GUI,openai/gpt-3.5-turbo/85a846ff_v2_t0_0.json,0.0,{'error': 'unable'} is not valid under any of the given schemas,0.0,{'error': 'unable'} is not valid under any of the given schemas,fail
47817359,2,0.5,gpt-3.5-turbo,GUI,openai/gpt-3.5-turbo/47817359_v2_t0_5.json,0.0,{'error': 'unable'} is not valid under any of the given schemas,0.0,{'error': 'unable'} is not valid under any of the given schemas,fail
0dd1e9ca,2,0.5,gpt-3.5-turbo,GUI,openai/gpt-3.5-turbo/0dd1e9ca_v2_t0_5.json,0.0,{'error': 'unable'} is not valid under any of the given schemas,0.0,{'error': 'unable'} is not valid under any of the given schemas,fail
85a846ff,2,0.5,gpt-3.5-turbo,GUI,openai/gpt-3.5-turbo/85a846ff_v2_t0_5.json,0.0,{'error': 'unable'} is not valid under any of the given schemas,0.0,{'error': 'unable'} is not valid under any of the given schemas,fail
47817359,2,0.0,gpt-3.5-turbo,GUI,openai/gpt-3.5-turbo/47817359_v2_t0_0.json,0.0,{'error': 'unable'} is not valid under any of the given schemas,0.0,{'error': 'unable'} is not valid under any of the given schemas,fail
bbf22c00,2,0.5,gpt-3.5-turbo,GUI,openai/gpt-3.5-turbo/bbf22c00_v2_t0_5.json,0.0,{'error': 'unable'} is not valid under any of the given schemas,0.0,{'error': 'unable'} is not valid under any of the given schemas,fail
8cc4a9e1,2,0.5,gpt-3.5-turbo,GUI,openai/gpt-3.5-turbo/8cc4a9e1_v2_t0_5.json,0.0,{'error': 'unable'} is not valid under any of the given schemas,0.0,{'error': 'unable'} is not valid under any of the given schemas,fail
ab599408,2,0.5,gpt-3.5-turbo,GUI,openai/gpt-3.5-turbo/ab599408_v2_t0_5.json,0.0,{'error': 'unable'} is not valid under any of the given schemas,0.0,{'error': 'unable'} is not valid under any of the given schemas,fail
0dd1e9ca,2,0.0,gpt-3.5-turbo,GUI,openai/gpt-3.5-turbo/0dd1e9ca_v2_t0_0.json,0.0,{'error': 'unable'} is not valid under any of the given schemas,0.0,{'error': 'unable'} is not valid under any of the given schemas,fail
