uid,variant,temp,model,modality,file,strict,strict_reason,rescued,rescued_reason,schema_status
9cebf902,2,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/9cebf902_v2_t0_5.json,1.0,ok,1.0,ok,strict
dc35566b,0,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/dc35566b_v0_t0_5.json,1.0,ok,1.0,ok,strict
2bc72355,1,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/2bc72355_v1_t0_5.json,1.0,ok,1.0,ok,strict
faa67d8f,2,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/faa67d8f_v2_t0_0.json,1.0,ok,1.0,ok,strict
bbf22c00,1,0.5,llama3-8b-8192,GUI,groq_batch_rate_limited/llama3-8b-8192/bbf22c00_v1_t0_5.json,1.0,ok,1.0,ok,strict
0dd1e9ca,2,0.5,llama3-8b-8192,GUI,groq_batch_rate_limited/llama3-8b-8192/0dd1e9ca_v2_t0_5.json,1.0,ok,1.0,ok,strict
1b64c419,0,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/1b64c419_v0_t0_0.json,0.0,empty or missing block (strict),0.0,empty or missing block (rescued),fail
a79efa23,0,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/a79efa23_v0_t0_0.json,0.0,empty or missing block (strict),0.0,empty or missing block (rescued),fail
27910ee5,2,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/27910ee5_v2_t0_5.json,1.0,ok,1.0,ok,strict
ab599408,1,0.5,llama3-8b-8192,GUI,groq_batch_rate_limited/llama3-8b-8192/ab599408_v1_t0_5.json,1.0,ok,1.0,ok,strict
f6d74921,0,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/f6d74921_v0_t0_5.json,1.0,ok,1.0,ok,strict
0c07452f,1,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/0c07452f_v1_t0_0.json,1.0,ok,1.0,ok,strict
9652a31e,1,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/9652a31e_v1_t0_0.json,1.0,ok,1.0,ok,strict
b4ec494d,0,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/b4ec494d_v0_t0_5.json,0.0,empty or missing block (strict),0.0,empty or missing block (rescued),fail
f260aa25,2,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/f260aa25_v2_t0_5.json,1.0,ok,1.0,ok,strict
8cc4a9e1,1,0.5,llama3-8b-8192,GUI,groq_batch_rate_limited/llama3-8b-8192/8cc4a9e1_v1_t0_5.json,1.0,ok,1.0,ok,strict
7e365caf,1,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/7e365caf_v1_t0_0.json,1.0,ok,1.0,ok,strict
2bc72355,0,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/2bc72355_v0_t0_0.json,1.0,ok,1.0,ok,strict
85a846ff,2,0.5,llama3-8b-8192,GUI,groq_batch_rate_limited/llama3-8b-8192/85a846ff_v2_t0_5.json,1.0,ok,1.0,ok,strict
dc35566b,1,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/dc35566b_v1_t0_0.json,1.0,ok,1.0,ok,strict
47817359,2,0.0,llama3-8b-8192,GUI,groq_batch_rate_limited/llama3-8b-8192/47817359_v2_t0_0.json,0.0,"[{'action': 'click', 'target': 'input[name*=account i]'}, {'action': 'type', 'target': 'input[name*=account i]', 'value': 'Account Name'}, {'action': 'click', 'target': 'input[name*=amount i]'}, {'action': 'type', 'target': 'input[name*=amount i]', 'value': '100.00'}, {'action': 'click', 'target': 'textarea[name*=memo i]'}, {'action': 'type', 'target': 'textarea[name*=memo i]', 'value': 'This is a memo'}, {'action': 'click', 'target': 'button:has-text(""post"" i)'}] is not valid under any of the given schemas",0.0,"[{'action': 'click', 'target': 'input[name*=account i]'}, {'action': 'type', 'target': 'input[name*=account i]', 'value': 'Account Name'}, {'action': 'click', 'target': 'input[name*=amount i]'}, {'action': 'type', 'target': 'input[name*=amount i]', 'value': '100.00'}, {'action': 'click', 'target': 'textarea[name*=memo i]'}, {'action': 'type', 'target': 'textarea[name*=memo i]', 'value': 'This is a memo'}, {'action': 'click', 'target': 'button:has-text(""post"" i)'}] is not valid under any of the given schemas",fail
bbf22c00,0,0.0,llama3-8b-8192,GUI,groq_batch_rate_limited/llama3-8b-8192/bbf22c00_v0_t0_0.json,1.0,ok,1.0,ok,strict
1b64c419,1,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/1b64c419_v1_t0_5.json,1.0,ok,1.0,ok,strict
a79efa23,1,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/a79efa23_v1_t0_5.json,1.0,ok,1.0,ok,strict
8fc9d168,2,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/8fc9d168_v2_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
936aa3e5,2,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/936aa3e5_v2_t0_5.json,1.0,ok,1.0,ok,strict
9652a31e,0,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/9652a31e_v0_t0_5.json,0.0,empty or missing block (strict),0.0,empty or missing block (rescued),fail
ab599408,0,0.0,llama3-8b-8192,GUI,groq_batch_rate_limited/llama3-8b-8192/ab599408_v0_t0_0.json,1.0,ok,1.0,ok,strict
25c9f684,2,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/25c9f684_v2_t0_5.json,1.0,ok,1.0,ok,strict
07080553,2,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/07080553_v2_t0_0.json,1.0,ok,1.0,ok,strict
f6d74921,1,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/f6d74921_v1_t0_0.json,0.0,empty or missing block (strict),0.0,empty or missing block (rescued),fail
0c07452f,0,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/0c07452f_v0_t0_5.json,1.0,ok,1.0,ok,strict
8cc4a9e1,0,0.0,llama3-8b-8192,GUI,groq_batch_rate_limited/llama3-8b-8192/8cc4a9e1_v0_t0_0.json,1.0,ok,1.0,ok,strict
7e365caf,0,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/7e365caf_v0_t0_5.json,0.0,empty or missing block (strict),0.0,empty or missing block (rescued),fail
b4ec494d,1,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/b4ec494d_v1_t0_0.json,1.0,ok,1.0,ok,strict
faa67d8f,1,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/faa67d8f_v1_t0_0.json,1.0,ok,1.0,ok,strict
47817359,0,0.5,llama3-8b-8192,GUI,groq_batch_rate_limited/llama3-8b-8192/47817359_v0_t0_5.json,1.0,ok,1.0,ok,strict
27910ee5,1,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/27910ee5_v1_t0_5.json,1.0,ok,1.0,ok,strict
bbf22c00,2,0.5,llama3-8b-8192,GUI,groq_batch_rate_limited/llama3-8b-8192/bbf22c00_v2_t0_5.json,0.0,"[{'type': 'click', 'selector': 'table:has-text(""order"" i) >> tr >> input[type=checkbox]'}, {'type': 'click', 'selector': 'table:has-text(""invoice"" i) >> tr >> input[type=checkbox]'}, {'type': 'click', 'selector': 'button:has-text(""match"" i)'}, {'type': 'click', 'selector': 'button:has-text(""record"" i)'}] is not valid under any of the given schemas",0.0,"[{'type': 'click', 'selector': 'table:has-text(""order"" i) >> tr >> input[type=checkbox]'}, {'type': 'click', 'selector': 'table:has-text(""invoice"" i) >> tr >> input[type=checkbox]'}, {'type': 'click', 'selector': 'button:has-text(""match"" i)'}, {'type': 'click', 'selector': 'button:has-text(""record"" i)'}] is not valid under any of the given schemas",fail
0dd1e9ca,1,0.5,llama3-8b-8192,GUI,groq_batch_rate_limited/llama3-8b-8192/0dd1e9ca_v1_t0_5.json,1.0,ok,1.0,ok,strict
8fc9d168,0,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/8fc9d168_v0_t0_0.json,0.0,empty or missing block (strict),0.0,empty or missing block (rescued),fail
936aa3e5,0,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/936aa3e5_v0_t0_0.json,1.0,ok,1.0,ok,strict
2bc72355,2,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/2bc72355_v2_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
9cebf902,1,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/9cebf902_v1_t0_5.json,0.0,empty or missing block (strict),0.0,empty or missing block (rescued),fail
85a846ff,0,0.0,llama3-8b-8192,GUI,groq_batch_rate_limited/llama3-8b-8192/85a846ff_v0_t0_0.json,1.0,ok,1.0,ok,strict
8cc4a9e1,2,0.5,llama3-8b-8192,GUI,groq_batch_rate_limited/llama3-8b-8192/8cc4a9e1_v2_t0_5.json,0.0,"[{'action': 'click', 'target': 'input[name*=space i]'}, {'action': 'type', 'target': 'input[name*=space i]', 'value': '100'}, {'action': 'click', 'target': 'input[name*=charge i]'}, {'action': 'type', 'target': 'input[name*=charge i]', 'value': '50'}, {'action': 'click', 'target': 'button:has-text(""calculate"" i)'}, {'action': 'wait', 'timeout': 3000}, {'action': 'click', 'target': 'button:has-text(""save"" i)'}] is not valid under any of the given schemas",0.0,"[{'action': 'click', 'target': 'input[name*=space i]'}, {'action': 'type', 'target': 'input[name*=space i]', 'value': '100'}, {'action': 'click', 'target': 'input[name*=charge i]'}, {'action': 'type', 'target': 'input[name*=charge i]', 'value': '50'}, {'action': 'click', 'target': 'button:has-text(""calculate"" i)'}, {'action': 'wait', 'timeout': 3000}, {'action': 'click', 'target': 'button:has-text(""save"" i)'}] is not valid under any of the given schemas",fail
7e365caf,2,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/7e365caf_v2_t0_0.json,1.0,ok,1.0,ok,strict
f260aa25,1,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/f260aa25_v1_t0_5.json,1.0,ok,1.0,ok,strict
9652a31e,2,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/9652a31e_v2_t0_0.json,1.0,ok,1.0,ok,strict
07080553,0,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/07080553_v0_t0_5.json,1.0,ok,1.0,ok,strict
25c9f684,0,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/25c9f684_v0_t0_0.json,0.0,empty or missing block (strict),0.0,empty or missing block (rescued),fail
ab599408,2,0.5,llama3-8b-8192,GUI,groq_batch_rate_limited/llama3-8b-8192/ab599408_v2_t0_5.json,1.0,ok,1.0,ok,strict
0c07452f,2,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/0c07452f_v2_t0_0.json,0.0,empty or missing block (strict),0.0,empty or missing block (rescued),fail
9cebf902,2,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/9cebf902_v2_t0_0.json,1.0,ok,1.0,ok,strict
dc35566b,0,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/dc35566b_v0_t0_0.json,0.0,empty or missing block (strict),0.0,empty or missing block (rescued),fail
2bc72355,1,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/2bc72355_v1_t0_0.json,1.0,ok,1.0,ok,strict
faa67d8f,2,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/faa67d8f_v2_t0_5.json,1.0,ok,1.0,ok,strict
1b64c419,0,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/1b64c419_v0_t0_5.json,0.0,empty or missing block (strict),0.0,empty or missing block (rescued),fail
0dd1e9ca,2,0.0,llama3-8b-8192,GUI,groq_batch_rate_limited/llama3-8b-8192/0dd1e9ca_v2_t0_0.json,0.0,"[{'action': 'click', 'target': 'select[name*=report i]'}, {'action': 'click', 'target': 'button:has-text(""generate"" i)'}, {'action': 'click', 'target': 'button:has-text(""export"" i)'}, {'action': 'click', 'target': 'a:has-text(""download"" i)'}] is not valid under any of the given schemas",0.0,"[{'action': 'click', 'target': 'select[name*=report i]'}, {'action': 'click', 'target': 'button:has-text(""generate"" i)'}, {'action': 'click', 'target': 'button:has-text(""export"" i)'}, {'action': 'click', 'target': 'a:has-text(""download"" i)'}] is not valid under any of the given schemas",fail
bbf22c00,1,0.0,llama3-8b-8192,GUI,groq_batch_rate_limited/llama3-8b-8192/bbf22c00_v1_t0_0.json,1.0,ok,1.0,ok,strict
a79efa23,0,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/a79efa23_v0_t0_5.json,0.0,empty or missing block (strict),0.0,empty or missing block (rescued),fail
27910ee5,2,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/27910ee5_v2_t0_0.json,0.0,empty or missing block (strict),0.0,empty or missing block (rescued),fail
ab599408,1,0.0,llama3-8b-8192,GUI,groq_batch_rate_limited/llama3-8b-8192/ab599408_v1_t0_0.json,1.0,ok,1.0,ok,strict
f6d74921,0,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/f6d74921_v0_t0_0.json,0.0,empty or missing block (strict),0.0,empty or missing block (rescued),fail
0c07452f,1,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/0c07452f_v1_t0_5.json,1.0,ok,1.0,ok,strict
9652a31e,1,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/9652a31e_v1_t0_5.json,1.0,ok,1.0,ok,strict
b4ec494d,0,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/b4ec494d_v0_t0_0.json,0.0,empty or missing block (strict),0.0,empty or missing block (rescued),fail
f260aa25,2,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/f260aa25_v2_t0_0.json,1.0,ok,1.0,ok,strict
8cc4a9e1,1,0.0,llama3-8b-8192,GUI,groq_batch_rate_limited/llama3-8b-8192/8cc4a9e1_v1_t0_0.json,1.0,ok,1.0,ok,strict
7e365caf,1,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/7e365caf_v1_t0_5.json,1.0,ok,1.0,ok,strict
8fc9d168,1,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/8fc9d168_v1_t0_0.json,1.0,ok,1.0,ok,strict
936aa3e5,1,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/936aa3e5_v1_t0_0.json,0.0,empty or missing block (strict),0.0,empty or missing block (rescued),fail
faa67d8f,0,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/faa67d8f_v0_t0_0.json,0.0,empty or missing block (strict),0.0,empty or missing block (rescued),fail
47817359,1,0.5,llama3-8b-8192,GUI,groq_batch_rate_limited/llama3-8b-8192/47817359_v1_t0_5.json,1.0,ok,1.0,ok,strict
27910ee5,0,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/27910ee5_v0_t0_5.json,0.0,empty or missing block (strict),0.0,empty or missing block (rescued),fail
a79efa23,2,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/a79efa23_v2_t0_0.json,1.0,ok,1.0,ok,strict
0dd1e9ca,0,0.5,llama3-8b-8192,GUI,groq_batch_rate_limited/llama3-8b-8192/0dd1e9ca_v0_t0_5.json,1.0,ok,1.0,ok,strict
1b64c419,2,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/1b64c419_v2_t0_0.json,1.0,ok,1.0,ok,strict
9cebf902,0,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/9cebf902_v0_t0_5.json,0.0,empty or missing block (strict),0.0,empty or missing block (rescued),fail
dc35566b,2,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/dc35566b_v2_t0_5.json,1.0,ok,1.0,ok,strict
85a846ff,1,0.0,llama3-8b-8192,GUI,groq_batch_rate_limited/llama3-8b-8192/85a846ff_v1_t0_0.json,1.0,ok,1.0,ok,strict
b4ec494d,2,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/b4ec494d_v2_t0_5.json,1.0,ok,1.0,ok,strict
f260aa25,0,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/f260aa25_v0_t0_5.json,0.0,empty or missing block (strict),0.0,empty or missing block (rescued),fail
07080553,1,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/07080553_v1_t0_5.json,0.0,empty or missing block (strict),0.0,empty or missing block (rescued),fail
25c9f684,1,0.0,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/25c9f684_v1_t0_0.json,1.0,ok,1.0,ok,strict
f6d74921,2,0.5,llama3-8b-8192,TEXT,groq_batch_rate_limited/llama3-8b-8192/f6d74921_v2_t0_5.json,1.0,ok,1.0,ok,strict
faa67d8f,1,0.5,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/faa67d8f_v1_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
47817359,0,0.0,claude-3-opus-20240229,GUI,anthropic/claude-3-opus-20240229/47817359_v0_t0_0.json,1.0,ok,1.0,ok,strict
27910ee5,1,0.0,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/27910ee5_v1_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
0dd1e9ca,1,0.0,claude-3-opus-20240229,GUI,anthropic/claude-3-opus-20240229/0dd1e9ca_v1_t0_0.json,1.0,ok,1.0,ok,strict
bbf22c00,2,0.0,claude-3-opus-20240229,GUI,anthropic/claude-3-opus-20240229/bbf22c00_v2_t0_0.json,1.0,ok,1.0,ok,strict
8fc9d168,0,0.5,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/8fc9d168_v0_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
936aa3e5,0,0.5,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/936aa3e5_v0_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
2bc72355,2,0.0,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/2bc72355_v2_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
9cebf902,1,0.0,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/9cebf902_v1_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
85a846ff,0,0.5,claude-3-opus-20240229,GUI,anthropic/claude-3-opus-20240229/85a846ff_v0_t0_5.json,1.0,ok,1.0,ok,strict
8cc4a9e1,2,0.0,claude-3-opus-20240229,GUI,anthropic/claude-3-opus-20240229/8cc4a9e1_v2_t0_0.json,1.0,ok,1.0,ok,strict
7e365caf,2,0.5,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/7e365caf_v2_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
f260aa25,1,0.0,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/f260aa25_v1_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
9652a31e,2,0.5,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/9652a31e_v2_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
07080553,0,0.0,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/07080553_v0_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
ab599408,2,0.0,claude-3-opus-20240229,GUI,anthropic/claude-3-opus-20240229/ab599408_v2_t0_0.json,1.0,ok,1.0,ok,strict
25c9f684,0,0.5,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/25c9f684_v0_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
0c07452f,2,0.5,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/0c07452f_v2_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
2bc72355,0,0.5,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/2bc72355_v0_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
85a846ff,2,0.0,claude-3-opus-20240229,GUI,anthropic/claude-3-opus-20240229/85a846ff_v2_t0_0.json,1.0,ok,1.0,ok,strict
dc35566b,1,0.5,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/dc35566b_v1_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
47817359,2,0.5,claude-3-opus-20240229,GUI,anthropic/claude-3-opus-20240229/47817359_v2_t0_5.json,0.0,"[{'function': 'click', 'selector': 'input[name*=""account"" i]'}, {'function': 'fill', 'selector': 'input[name*=""amount"" i], input[type=number]', 'value': '{{amount}}'}, {'function': 'fill', 'selector': 'textarea[name*=""memo"" i]', 'value': '{{memo}}'}, {'function': 'click', 'selector': 'button:has-text(""post"" i), button:has-text(""save"" i)'}] is not valid under any of the given schemas",0.0,"[{'function': 'click', 'selector': 'input[name*=""account"" i]'}, {'function': 'fill', 'selector': 'input[name*=""amount"" i], input[type=number]', 'value': '{{amount}}'}, {'function': 'fill', 'selector': 'textarea[name*=""memo"" i]', 'value': '{{memo}}'}, {'function': 'click', 'selector': 'button:has-text(""post"" i), button:has-text(""save"" i)'}] is not valid under any of the given schemas",fail
1b64c419,1,0.0,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/1b64c419_v1_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
bbf22c00,0,0.5,claude-3-opus-20240229,GUI,anthropic/claude-3-opus-20240229/bbf22c00_v0_t0_5.json,1.0,ok,1.0,ok,strict
a79efa23,1,0.0,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/a79efa23_v1_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
8fc9d168,2,0.0,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/8fc9d168_v2_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
936aa3e5,2,0.0,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/936aa3e5_v2_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
9652a31e,0,0.0,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/9652a31e_v0_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
25c9f684,2,0.0,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/25c9f684_v2_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
ab599408,0,0.5,claude-3-opus-20240229,GUI,anthropic/claude-3-opus-20240229/ab599408_v0_t0_5.json,1.0,ok,1.0,ok,strict
07080553,2,0.5,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/07080553_v2_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
f6d74921,1,0.5,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/f6d74921_v1_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
0c07452f,0,0.0,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/0c07452f_v0_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
8cc4a9e1,0,0.5,claude-3-opus-20240229,GUI,anthropic/claude-3-opus-20240229/8cc4a9e1_v0_t0_5.json,1.0,ok,1.0,ok,strict
7e365caf,0,0.0,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/7e365caf_v0_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
b4ec494d,1,0.5,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/b4ec494d_v1_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
8fc9d168,1,0.5,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/8fc9d168_v1_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
936aa3e5,1,0.5,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/936aa3e5_v1_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
faa67d8f,0,0.5,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/faa67d8f_v0_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
47817359,1,0.0,claude-3-opus-20240229,GUI,anthropic/claude-3-opus-20240229/47817359_v1_t0_0.json,1.0,ok,1.0,ok,strict
27910ee5,0,0.0,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/27910ee5_v0_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
a79efa23,2,0.5,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/a79efa23_v2_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
1b64c419,2,0.5,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/1b64c419_v2_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
0dd1e9ca,0,0.0,claude-3-opus-20240229,GUI,anthropic/claude-3-opus-20240229/0dd1e9ca_v0_t0_0.json,1.0,ok,1.0,ok,strict
9cebf902,0,0.0,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/9cebf902_v0_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
dc35566b,2,0.0,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/dc35566b_v2_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
85a846ff,1,0.5,claude-3-opus-20240229,GUI,anthropic/claude-3-opus-20240229/85a846ff_v1_t0_5.json,1.0,ok,1.0,ok,strict
b4ec494d,2,0.0,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/b4ec494d_v2_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
f260aa25,0,0.0,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/f260aa25_v0_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
07080553,1,0.0,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/07080553_v1_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
25c9f684,1,0.5,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/25c9f684_v1_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
f6d74921,2,0.0,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/f6d74921_v2_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
9cebf902,2,0.5,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/9cebf902_v2_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
dc35566b,0,0.5,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/dc35566b_v0_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
2bc72355,1,0.5,claude-3-opus-20240229,TEXT,anthropic/claude-3-opus-20240229/2bc72355_v1_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
